,Points:0,Points:1,Points:2,U:0,U:1,U:2
854,-0.015849000000000002,-0.2,0.048126999999999996,-0.1785010000000007,0.05560199999999993,0.0027319000000001203
855,-0.012336,-0.2,0.03781,-0.07181900000000141,0.09327699999999961,-0.020721199999999884
856,-0.010748,-0.2,0.060766999999999995,-0.3472199999999983,-0.09816540000000007,-0.0004552400000000234
857,-0.008633799999999999,-0.2,0.050216000000000004,-0.46755800000000214,-0.08403839999999985,-0.011563900000000016
858,-0.0065198999999999995,-0.2,0.039664,-0.5726040000000001,-0.15476279999999987,-0.004086305999999998
859,-0.0019206,-0.2,0.06195,-0.2955559999999977,-0.07152430000000054,0.02794819999999998
860,-0.0012561,-0.2,0.051484,-0.32954499999999953,0.0040602999999994616,0.03411360000000019
861,-0.00059158,-0.2,0.041017000000000005,-0.2715040000000002,-0.2009685000000001,0.08032430000000002
862,0.0069607,-0.2,0.061975,-0.2662849999999999,-0.07932550000000016,-0.13755849999999992
863,0.0061777,-0.2,0.051912,-0.3324929999999977,-0.03336770000000033,-0.07204400000000044
864,0.0053948,-0.2,0.041848,-0.2542050000000007,-0.08337770000000022,-0.013030200000000214
865,0.015738,-0.2,0.06084199999999999,-0.4258550000000021,-0.029089900000000002,-0.1487122999999997
866,0.013562000000000001,-0.2,0.051488,-0.609555499999999,-0.03794350000000035,-0.013037999999999883
867,0.011386,-0.2,0.042133,-0.44598900000000086,-0.07208179999999986,0.01778899999999961
