"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-3.8996542,-0.33071697,-5.4875207,0.014977,-0.2,-0.016606
-2.8847036,-1.7857622,-4.7963347,0.013661000000000001,-0.2,-0.013034
-1.8728648,-3.1313004,-4.207396,0.012306999999999998,-0.2,-0.0094587
-0.956927,-4.157644,-3.6999686,0.010920000000000001,-0.2,-0.0058832
-0.1194931,-4.657015,-3.2194247,0.0095024,-0.2,-0.0023117
-4.510339,2.0375261,-7.58662,0.020592,-0.2,-0.018007
-3.442224,0.95686287,-7.1145406,0.019463,-0.2,-0.014443000000000001
-2.4255257,-0.17831728,-6.4748054,0.018259,-0.2,-0.010879999999999999
-1.4171754,-1.1928498,-5.729137,0.016996,-0.2,-0.0073222999999999995
-0.490333,-2.0994105,-5.0695505,0.015681,-0.2,-0.0037726
0.39258558,-2.8321724,-4.4836597,0.014318,-0.2,-0.00023423
-3.98631,2.9345415,-8.989235,0.02485,-0.2,-0.015686000000000002
-2.924833,2.2501824,-8.769866,0.023869,-0.2,-0.012147
-1.9403187,1.491872,-8.311571,0.022789,-0.2,-0.008619100000000001
-0.9346381,0.8021993,-7.6652412,0.021628,-0.2,-0.0051048000000000005
-0.014515416,0.1620368,-6.7216654,0.020395,-0.2,-0.0016067999999999998
0.8162724,-0.3043911,-6.269756,0.019097,-0.2,0.0018725000000000002
-3.2427626,3.413019,-10.108311,0.028991000000000003,-0.2,-0.013182
-2.18051,3.170604,-9.999319,0.028170999999999998,-0.2,-0.0096979
-1.2300526,2.850198,-9.702485,0.027226,-0.2,-0.006235
-0.27629516,2.5115545,-9.107175,0.026180000000000002,-0.2,-0.0027947
0.61945885,2.044394,-8.585236,0.025042,-0.2,0.00062134
1.6113824,1.9073467,-8.521079,0.023821000000000002,-0.2,0.0040113
-2.6998415,3.5124476,-11.0151615,0.03297,-0.2,-0.010459999999999999
-1.652615,3.5074835,-11.003029,0.032326,-0.2,-0.0070677
-0.70632076,3.5649025,-10.728078,0.031533,-0.2,-0.0037071999999999995
0.2942055,3.401399,-10.16019,0.030616,-0.2,-0.00037829
1.2559285,3.462691,-10.694964,0.029589999999999998,-0.2,0.0029185
2.3065867,3.4325233,-10.534576,0.028461,-0.2,0.0061818
-2.0184581,-1.7636317,-8.445959,0.13908,-0.2,-0.040838
-2.3124316,-1.8679142,-9.049626,0.12905999999999998,-0.2,-0.037850999999999996
-2.607034,-1.9265828,-9.847478,0.11904,-0.2,-0.034863
