NU,X,Y,Ux,Uy
0.0008,0.015,0.06999999999999999,-0.033647,0.152558
0.0008,0.02,0.06999999999999999,-0.0506829,0.167276
0.0008,0.025,0.06999999999999999,-0.0647708,0.170919
0.0008,0.030000000000000002,0.06999999999999999,-0.0761084,0.169067
0.0008,0.035,0.06999999999999999,-0.0853945,0.164464
0.0008,0.04,0.06999999999999999,-0.0934583,0.1577
0.0008,0.045,0.06999999999999999,-0.101196,0.147721
0.0008,0.049999999999999996,0.06999999999999999,-0.10953,0.132197
0.0008,0.05499999999999999,0.06999999999999999,-0.119355,0.107889
0.0008,0.05999999999999999,0.06999999999999999,-0.131409,0.0711601
0.0008,0.06499999999999999,0.06999999999999999,-0.146019,0.018699
0.0008,0.06999999999999999,0.06999999999999999,-0.162641,-0.0515139
0.0008,0.075,0.06999999999999999,-0.179081,-0.138804
0.0008,0.08,0.06999999999999999,-0.190243,-0.237299
0.0008,0.085,0.06999999999999999,-0.186806,-0.331068
0.0008,0.09000000000000001,0.06999999999999999,-0.156736,-0.386295
0.0008,0.09500000000000001,0.06999999999999999,-0.0954041,-0.345981
0.0008,0.10000000000000002,0.06999999999999999,-0.0264231,-0.15379
0.0008,0.005,0.075,-0.00555486,0.0621759
0.0008,0.01,0.075,-0.0208561,0.135431
0.0008,0.015,0.075,-0.0399917,0.169933
0.0008,0.02,0.075,-0.0551102,0.181393
0.0008,0.025,0.075,-0.0645614,0.181368
0.0008,0.030000000000000002,0.075,-0.0693913,0.176426
0.0008,0.035,0.075,-0.0708096,0.169604
0.0008,0.04,0.075,-0.069947,0.161594
0.0008,0.045,0.075,-0.0679641,0.151425
0.0008,0.049999999999999996,0.075,-0.0661364,0.13687
0.0008,0.05499999999999999,0.075,-0.0659116,0.114777
0.0008,0.05999999999999999,0.075,-0.0688819,0.0814537
0.0008,0.06499999999999999,0.075,-0.0766114,0.0331746
0.0008,0.06999999999999999,0.075,-0.0902451,-0.0332044
0.0008,0.075,0.075,-0.109725,-0.119354
0.0008,0.08,0.075,-0.132144,-0.223497
0.0008,0.085,0.075,-0.14907,-0.335225
0.0008,0.09000000000000001,0.075,-0.145522,-0.42378
0.0008,0.09500000000000001,0.075,-0.106467,-0.419811
0.0008,0.10000000000000002,0.075,-0.0358811,-0.21507
0.0008,0.005,0.08,-0.00937299,0.0767442
0.0008,0.01,0.08,-0.0301216,0.156465
0.0008,0.015,0.08,-0.0502911,0.186549
0.0008,0.02,0.08,-0.060961,0.191162
0.0008,0.025,0.08,-0.0624428,0.185033
0.0008,0.030000000000000002,0.08,-0.0574759,0.175355
0.0008,0.035,0.08,-0.048068,0.165132
0.0008,0.04,0.08,-0.0357283,0.154988
0.0008,0.045,0.08,-0.021847,0.144019
0.0008,0.049999999999999996,0.08,-0.00792119,0.130214
0.0008,0.05499999999999999,0.08,0.00427025,0.110729
0.0008,0.05999999999999999,0.08,0.012579,0.0821575
0.0008,0.06499999999999999,0.08,0.0145371,0.0408314
0.0008,0.06999999999999999,0.08,0.00758173,-0.0168908
0.0008,0.075,0.08,-0.0104196,-0.0943551
0.0008,0.08,0.08,-0.0397487,-0.193804
0.0008,0.085,0.08,-0.0755109,-0.312645
0.0008,0.09000000000000001,0.08,-0.103589,-0.430266
0.0008,0.09500000000000001,0.08,-0.0999457,-0.475868
0.0008,0.10000000000000002,0.08,-0.0415144,-0.287545
0.0008,0.005,0.085,-0.0167415,0.100962
0.0008,0.01,0.085,-0.0459127,0.182166
0.0008,0.015,0.085,-0.0637559,0.199798
0.0008,0.02,0.085,-0.0632769,0.19248
0.0008,0.025,0.085,-0.0502752,0.177692
0.0008,0.030000000000000002,0.085,-0.0302833,0.162104
0.0008,0.035,0.085,-0.00620987,0.147976
0.0008,0.04,0.085,0.0201627,0.135506
0.0008,0.045,0.085,0.0474132,0.123703
0.0008,0.049999999999999996,0.085,0.0741002,0.11077
0.0008,0.05499999999999999,0.085,0.0984631,0.0943008
0.0008,0.05999999999999999,0.085,0.118216,0.0714309
0.0008,0.06499999999999999,0.085,0.130467,0.0389899
0.0008,0.06999999999999999,0.085,0.131771,-0.00642823
0.0008,0.075,0.085,0.118336,-0.0686548
0.0008,0.08,0.085,0.0867622,-0.152478
0.0008,0.085,0.085,0.0365993,-0.263173
0.0008,0.09000000000000001,0.085,-0.0237686,-0.396552
0.0008,0.09500000000000001,0.085,-0.0655296,-0.496381
0.0008,0.10000000000000002,0.085,-0.0348467,-0.362368
0.0008,0.005,0.09000000000000001,-0.028973,0.144841
0.0008,0.01,0.09000000000000001,-0.0664634,0.209125
0.0008,0.015,0.09000000000000001,-0.0656899,0.198095
0.0008,0.02,0.09000000000000001,-0.0372824,0.173639
0.0008,0.025,0.09000000000000001,0.00156869,0.150083
0.0008,0.030000000000000002,0.09000000000000001,0.0434501,0.12999
0.0008,0.035,0.09000000000000001,0.0857892,0.113697
0.0008,0.04,0.09000000000000001,0.127371,0.100563
0.0008,0.045,0.09000000000000001,0.167379,0.0893496
0.0008,0.049999999999999996,0.09000000000000001,0.204963,0.0784611
0.0008,0.05499999999999999,0.09000000000000001,0.238857,0.0660262
0.0008,0.05999999999999999,0.09000000000000001,0.267113,0.0499331
0.0008,0.06499999999999999,0.09000000000000001,0.28692,0.027871
0.0008,0.06999999999999999,0.09000000000000001,0.294521,-0.00269844
0.0008,0.075,0.09000000000000001,0.28518,-0.0448779
0.0008,0.08,0.09000000000000001,0.25331,-0.103595
0.0008,0.085,0.09000000000000001,0.193141,-0.188741
0.0008,0.09000000000000001,0.09000000000000001,0.102921,-0.314458
0.0008,0.09500000000000001,0.09000000000000001,0.00893157,-0.45623
0.0008,0.10000000000000002,0.09000000000000001,-0.00162431,-0.411835
0.0008,0.005,0.09500000000000001,-0.031827,0.214174
0.0008,0.01,0.09500000000000001,-0.0477394,0.213482
0.0008,0.015,0.09500000000000001,0.0217013,0.156823
0.0008,0.02,0.09500000000000001,0.101979,0.120118
0.0008,0.025,0.09500000000000001,0.173689,0.0953792
0.0008,0.030000000000000002,0.09500000000000001,0.236721,0.0770761
0.0008,0.035,0.09500000000000001,0.292802,0.0634786
0.0008,0.04,0.09500000000000001,0.34301,0.053383
0.0008,0.045,0.09500000000000001,0.388061,0.0455237
0.0008,0.049999999999999996,0.09500000000000001,0.428264,0.0386617
0.0008,0.05499999999999999,0.09500000000000001,0.463269,0.0315874
0.0008,0.05999999999999999,0.09500000000000001,0.491851,0.0230746
0.0008,0.06499999999999999,0.09500000000000001,0.511767,0.0118619
0.0008,0.06999999999999999,0.09500000000000001,0.519629,-0.00338734
0.0008,0.075,0.09500000000000001,0.510666,-0.0243091
0.0008,0.08,0.09500000000000001,0.47839,-0.053762
0.0008,0.085,0.09500000000000001,0.413492,-0.0995301
0.0008,0.09000000000000001,0.09500000000000001,0.302364,-0.184914
0.0008,0.09500000000000001,0.09500000000000001,0.154453,-0.324671
0.0008,0.10000000000000002,0.09500000000000001,0.091307,-0.368924
0.0008,0.005,0.10000000000000002,0.260456,0.131805
0.0008,0.01,0.10000000000000002,0.320227,0.116417
0.0008,0.015,0.10000000000000002,0.439847,0.078023
0.0008,0.02,0.10000000000000002,0.539448,0.0533286
0.0008,0.025,0.10000000000000002,0.60886,0.0380063
0.0008,0.030000000000000002,0.10000000000000002,0.659719,0.0277294
0.0008,0.035,0.10000000000000002,0.699704,0.0206773
0.0008,0.04,0.10000000000000002,0.732311,0.0158383
0.0008,0.045,0.10000000000000002,0.759404,0.0124309
0.0008,0.049999999999999996,0.10000000000000002,0.782041,0.00982825
0.0008,0.05499999999999999,0.10000000000000002,0.800521,0.00751803
0.0008,0.05999999999999999,0.10000000000000002,0.81437,0.005056
0.0008,0.06499999999999999,0.10000000000000002,0.822352,0.00203957
0.0008,0.06999999999999999,0.10000000000000002,0.822479,-0.00191119
0.0008,0.075,0.10000000000000002,0.811827,-0.00720967
0.0008,0.08,0.10000000000000002,0.786149,-0.0145702
0.0008,0.085,0.10000000000000002,0.737506,-0.0260055
0.0008,0.09000000000000001,0.10000000000000002,0.651026,-0.0484065
0.0008,0.09500000000000001,0.10000000000000002,0.489311,-0.103439
0.0008,0.10000000000000002,0.10000000000000002,0.357715,-0.149607
0.001,0.005,0.005,3.51516e-05,-3.61786e-05
0.001,0.01,0.005,-0.000369959,0.000280375
0.001,0.015,0.005,-0.00155294,0.000518153
0.001,0.02,0.005,-0.00314798,0.000619168
0.001,0.025,0.005,-0.00485075,0.000627655
0.001,0.030000000000000002,0.005,-0.00648404,0.000582376
0.001,0.035,0.005,-0.00794157,0.000505509
0.001,0.04,0.005,-0.00915397,0.000407237
0.001,0.045,0.005,-0.0100692,0.000291052
0.001,0.049999999999999996,0.005,-0.0106422,0.000158015
0.001,0.05499999999999999,0.005,-0.0108327,9.4219e-06
0.001,0.05999999999999999,0.005,-0.0106074,-0.000151614
0.001,0.06499999999999999,0.005,-0.00994564,-0.0003189
0.001,0.06999999999999999,0.005,-0.00884889,-0.000481674
0.001,0.075,0.005,-0.00735367,-0.000622588
0.001,0.08,0.005,-0.00554959,-0.000715543
0.001,0.085,0.005,-0.00359893,-0.000724632
0.001,0.09000000000000001,0.005,-0.00175837,-0.000605558
0.001,0.09500000000000001,0.005,-0.000409496,-0.000322717
0.001,0.10000000000000002,0.005,4.26732e-05,3.87612e-05
0.001,0.005,0.01,-0.000281648,0.000363134
0.001,0.01,0.01,-0.00176273,0.00173857
0.001,0.015,0.01,-0.00471077,0.00271164
0.001,0.02,0.01,-0.0084052,0.00314193
0.001,0.025,0.01,-0.012283,0.00316946
0.001,0.030000000000000002,0.01,-0.0159915,0.00293606
0.001,0.035,0.01,-0.0192925,0.00253528
0.001,0.04,0.01,-0.0220193,0.00201774
0.001,0.045,0.01,-0.0240484,0.00140733
0.001,0.049999999999999996,0.01,-0.0252801,0.000716886
0.001,0.05499999999999999,0.01,-0.0256326,-4.08845e-05
0.001,0.05999999999999999,0.01,-0.0250452,-0.000846061
0.001,0.06499999999999999,0.01,-0.0234891,-0.00166546
0.001,0.06999999999999999,0.01,-0.0209849,-0.00244603
0.001,0.075,0.01,-0.0176279,-0.00310714
0.001,0.08,0.01,-0.01362,-0.00353414
0.001,0.085,0.01,-0.00929801,-0.00357952
0.001,0.09000000000000001,0.01,-0.00515357,-0.00308135
0.001,0.09500000000000001,0.01,-0.0018854,-0.00193544
0.001,0.10000000000000002,0.01,-0.000286714,-0.000382146
0.001,0.005,0.015,-0.000551083,0.00157835
0.001,0.01,0.015,-0.00291241,0.00473485
0.001,0.015,0.015,-0.0072093,0.0068232
0.001,0.02,0.015,-0.0123944,0.00774178
0.001,0.025,0.015,-0.017745,0.00776193
0.001,0.030000000000000002,0.015,-0.0228243,0.00716933
0.001,0.035,0.015,-0.0273256,0.00616715
0.001,0.04,0.015,-0.0310286,0.00487483
0.001,0.045,0.015,-0.0337689,0.00335633
0.001,0.049999999999999996,0.015,-0.0354158,0.00165074
0.001,0.05499999999999999,0.015,-0.0358641,-0.000204567
0.001,0.05999999999999999,0.015,-0.0350373,-0.00215729
0.001,0.06499999999999999,0.015,-0.032901,-0.00412593
0.001,0.06999999999999999,0.015,-0.0294844,-0.00598472
0.001,0.075,0.015,-0.0249135,-0.00754781
0.001,0.08,0.015,-0.0194509,-0.00855849
0.001,0.085,0.015,-0.0135273,-0.0086983
0.001,0.09000000000000001,0.015,-0.00776008,-0.00763876
0.001,0.09500000000000001,0.015,-0.0030526,-0.0051851
0.001,0.10000000000000002,0.015,-0.000550231,-0.00164575
0.001,0.005,0.02,-0.00072594,0.00334996
0.001,0.01,0.02,-0.00373324,0.0088021
0.001,0.015,0.02,-0.00907248,0.0122031
0.001,0.02,0.02,-0.0153958,0.0136448
0.001,0.025,0.02,-0.0218422,0.0135949
0.001,0.030000000000000002,0.02,-0.0279213,0.0125156
0.001,0.035,0.02,-0.0332915,0.0107381
0.001,0.04,0.02,-0.0377063,0.00846221
0.001,0.045,0.02,-0.0409808,0.00579929
0.001,0.049999999999999996,0.02,-0.0429657,0.00281986
0.001,0.05499999999999999,0.02,-0.0435373,-0.000409749
0.001,0.05999999999999999,0.02,-0.0426007,-0.00379975
0.001,0.06499999999999999,0.02,-0.0401041,-0.00721209
0.001,0.06999999999999999,0.02,-0.0360656,-0.0104344
0.001,0.075,0.02,-0.0306145,-0.0131537
0.001,0.08,0.02,-0.0240431,-0.01494
0.001,0.085,0.02,-0.0168478,-0.0152645
0.001,0.09000000000000001,0.02,-0.00975741,-0.0135869
0.001,0.09500000000000001,0.02,-0.00388285,-0.00956346
0.001,0.10000000000000002,0.02,-0.000710549,-0.00345636
0.001,0.005,0.025,-0.000850334,0.00549159
0.001,0.01,0.025,-0.00437188,0.0136547
0.001,0.015,0.025,-0.0105881,0.0185287
0.001,0.02,0.025,-0.0178833,0.0205066
0.001,0.025,0.025,-0.025265,0.0203255
0.001,0.030000000000000002,0.025,-0.0321971,0.0186613
0.001,0.035,0.025,-0.0383168,0.0159903
0.001,0.04,0.025,-0.043366,0.0125986
0.001,0.045,0.025,-0.0471495,0.00864552
0.001,0.049999999999999996,0.025,-0.0495044,0.00423054
0.001,0.05499999999999999,0.025,-0.0502867,-0.00055496
0.001,0.05999999999999999,0.025,-0.0493728,-0.00558728
0.001,0.06499999999999999,0.025,-0.0466756,-0.0106722
0.001,0.06999999999999999,0.025,-0.0421775,-0.0155038
0.001,0.075,0.025,-0.0359845,-0.0196225
0.001,0.08,0.025,-0.028398,-0.0223897
0.001,0.085,0.025,-0.0199774,-0.023015
0.001,0.09000000000000001,0.025,-0.0115879,-0.0206825
0.001,0.09500000000000001,0.025,-0.00459101,-0.0148315
0.001,0.10000000000000002,0.025,-0.000826571,-0.00563233
0.001,0.005,0.030000000000000002,-0.000964191,0.00794207
0.001,0.01,0.030000000000000002,-0.0049758,0.0192129
0.001,0.015,0.030000000000000002,-0.0120477,0.0257352
0.001,0.02,0.030000000000000002,-0.0203043,0.0282762
0.001,0.025,0.030000000000000002,-0.028618,0.0279138
0.001,0.030000000000000002,0.030000000000000002,-0.0364079,0.0255819
0.001,0.035,0.030000000000000002,-0.0432971,0.0219224
0.001,0.04,0.030000000000000002,-0.0490237,0.0173133
0.001,0.045,0.030000000000000002,-0.0533896,0.0119593
0.001,0.049999999999999996,0.030000000000000002,-0.0562204,0.0059807
0.001,0.05499999999999999,0.030000000000000002,-0.0573472,-0.000517224
0.001,0.05999999999999999,0.030000000000000002,-0.0566048,-0.0073885
0.001,0.06499999999999999,0.030000000000000002,-0.0538483,-0.0143905
0.001,0.06999999999999999,0.030000000000000002,-0.0489929,-0.0211201
0.001,0.075,0.030000000000000002,-0.0420874,-0.0269476
0.001,0.08,0.030000000000000002,-0.0334172,-0.030974
0.001,0.085,0.030000000000000002,-0.0236052,-0.0320664
0.001,0.09000000000000001,0.030000000000000002,-0.0136954,-0.0290384
0.001,0.09500000000000001,0.030000000000000002,-0.00538456,-0.0210371
0.001,0.10000000000000002,0.030000000000000002,-0.000947603,-0.00815355
0.001,0.005,0.035,-0.00109457,0.0107162
0.001,0.01,0.035,-0.0056559,0.0255165
0.001,0.015,0.035,-0.0136804,0.0338809
0.001,0.02,0.035,-0.0230046,0.0370204
0.001,0.025,0.035,-0.0323524,0.0364301
0.001,0.030000000000000002,0.035,-0.041098,0.0333525
0.001,0.035,0.035,-0.0488571,0.0286204
0.001,0.04,0.035,-0.0553736,0.0227102
0.001,0.045,0.035,-0.0604546,0.0158666
0.001,0.049999999999999996,0.035,-0.063919,0.00821737
0.001,0.05499999999999999,0.035,-0.0655707,-0.00013741
0.001,0.05999999999999999,0.035,-0.06519,-0.0090514
0.001,0.06499999999999999,0.035,-0.0625472,-0.0182521
0.001,0.06999999999999999,0.035,-0.0574492,-0.0272439
0.001,0.075,0.035,-0.0498355,-0.0352014
0.001,0.08,0.035,-0.0399284,-0.040894
0.001,0.085,0.035,-0.0283982,-0.0427253
0.001,0.09000000000000001,0.035,-0.0165159,-0.0389891
0.001,0.09500000000000001,0.035,-0.00645341,-0.0284309
0.001,0.10000000000000002,0.035,-0.00111092,-0.0111048
0.001,0.005,0.04,-0.00126023,0.0138793
0.001,0.01,0.04,-0.00649367,0.0326955
0.001,0.015,0.04,-0.0156565,0.043116
0.001,0.02,0.04,-0.026235,0.0468854
0.001,0.025,0.04,-0.036781,0.046009
0.001,0.030000000000000002,0.04,-0.0466263,0.0421007
0.001,0.035,0.04,-0.0553907,0.0362143
0.001,0.04,0.04,-0.0628393,0.0289328
0.001,0.045,0.04,-0.0687987,0.0205333
0.001,0.049999999999999996,0.04,-0.0730927,0.0111324
0.001,0.05499999999999999,0.04,-0.0755025,0.000796574
0.001,0.05999999999999999,0.04,-0.0757454,-0.0103633
0.001,0.06499999999999999,0.04,-0.073479,-0.0220816
0.001,0.06999999999999999,0.04,-0.068347,-0.0337927
0.001,0.075,0.04,-0.0600995,-0.0444588
0.001,0.08,0.04,-0.0488049,-0.0524306
0.001,0.085,0.04,-0.0351187,-0.0554699
0.001,0.09000000000000001,0.04,-0.0205722,-0.0511068
0.001,0.09500000000000001,0.04,-0.00802437,-0.0374855
0.001,0.10000000000000002,0.04,-0.00135741,-0.0146675
0.001,0.005,0.045,-0.00147773,0.017536
0.001,0.01,0.045,-0.00755956,0.0409527
0.001,0.015,0.045,-0.0181177,0.0536617
0.001,0.02,0.045,-0.0301909,0.0580709
0.001,0.025,0.045,-0.0421269,0.0568203
0.001,0.030000000000000002,0.045,-0.0532236,0.0519751
0.001,0.035,0.045,-0.0631257,0.0448485
0.001,0.04,0.045,-0.0716432,0.0361399
0.001,0.045,0.045,-0.0786473,0.0261501
0.001,0.049999999999999996,0.045,-0.0839898,0.0149615
0.001,0.05499999999999999,0.045,-0.0874458,0.0025682
0.001,0.05999999999999999,0.045,-0.0886735,-0.0110084
0.001,0.06499999999999999,0.045,-0.0871945,-0.0255744
0.001,0.06999999999999999,0.045,-0.0824249,-0.0405519
0.001,0.075,0.045,-0.0738085,-0.054705
0.001,0.08,0.045,-0.061099,-0.0658776
0.001,0.085,0.045,-0.044783,-0.070942
0.001,0.09000000000000001,0.045,-0.0266224,-0.0662602
0.001,0.09500000000000001,0.045,-0.0104508,-0.0489786
0.001,0.10000000000000002,0.045,-0.00175563,-0.0191575
0.001,0.005,0.049999999999999996,-0.00176859,0.0218306
0.001,0.01,0.049999999999999996,-0.00893588,0.050559
0.001,0.015,0.049999999999999996,-0.0212141,0.0657943
0.001,0.02,0.049999999999999996,-0.0350567,0.0708035
0.001,0.025,0.049999999999999996,-0.0485701,0.0690347
0.001,0.030000000000000002,0.049999999999999996,-0.0610387,0.0631084
0.001,0.035,0.049999999999999996,-0.0721654,0.0546446
0.001,0.04,0.049999999999999996,-0.0818408,0.0444719
0.001,0.045,0.049999999999999996,-0.0900183,0.0329066
0.001,0.049999999999999996,0.049999999999999996,-0.0966156,0.0199708
0.001,0.05499999999999999,0.049999999999999996,-0.101439,0.00553934
0.001,0.05999999999999999,0.049999999999999996,-0.104113,-0.0105307
0.001,0.06499999999999999,0.049999999999999996,-0.104021,-0.0282202
0.001,0.06999999999999999,0.049999999999999996,-0.10029,-0.0470575
0.001,0.075,0.049999999999999996,-0.0919088,-0.0656919
0.001,0.08,0.049999999999999996,-0.0780647,-0.0814142
0.001,0.085,0.049999999999999996,-0.0587669,-0.0898987
0.001,0.09000000000000001,0.049999999999999996,-0.0358173,-0.0856898
0.001,0.09500000000000001,0.049999999999999996,-0.0143366,-0.0641519
0.001,0.10000000000000002,0.049999999999999996,-0.00244037,-0.0251242
0.001,0.005,0.05499999999999999,-0.00216891,0.0269628
0.001,0.01,0.05499999999999999,-0.010744,0.0618652
0.001,0.015,0.05499999999999999,-0.0251415,0.0798377
0.001,0.02,0.05499999999999999,-0.0410406,0.0853104
0.001,0.025,0.05499999999999999,-0.0562713,0.0827849
0.001,0.030000000000000002,0.05499999999999999,-0.0701462,0.0755713
0.001,0.035,0.05499999999999999,-0.0824765,0.0656517
0.001,0.04,0.05499999999999999,-0.0932821,0.0539985
0.001,0.045,0.05499999999999999,-0.102648,0.0409382
0.001,0.049999999999999996,0.05499999999999999,-0.110614,0.026409
0.001,0.05499999999999999,0.05499999999999999,-0.117079,0.0101165
0.001,0.05999999999999999,0.05499999999999999,-0.121694,-0.00833773
0.001,0.06499999999999999,0.05499999999999999,-0.123743,-0.0292578
0.001,0.06999999999999999,0.05499999999999999,-0.122043,-0.0524804
0.001,0.075,0.05499999999999999,-0.114978,-0.0767499
0.001,0.08,0.05499999999999999,-0.100838,-0.0988826
0.001,0.085,0.05499999999999999,-0.0786439,-0.113052
0.001,0.09000000000000001,0.05499999999999999,-0.049736,-0.111032
0.001,0.09500000000000001,0.05499999999999999,-0.020669,-0.0849317
0.001,0.10000000000000002,0.05499999999999999,-0.00367249,-0.0335383
0.001,0.005,0.05999999999999999,-0.0027447,0.0332235
0.001,0.01,0.05999999999999999,-0.0131797,0.0753293
0.001,0.015,0.05999999999999999,-0.030176,0.0961529
0.001,0.02,0.05999999999999999,-0.048385,0.101777
0.001,0.025,0.05999999999999999,-0.0653464,0.0981043
0.001,0.030000000000000002,0.05999999999999999,-0.0804796,0.0892991
0.001,0.035,0.05999999999999999,-0.0937774,0.0777623
0.001,0.04,0.05999999999999999,-0.105448,0.0646242
0.001,0.045,0.05999999999999999,-0.115767,0.0502195
0.001,0.049999999999999996,0.05999999999999999,-0.124962,0.0343884
0.001,0.05499999999999999,0.05999999999999999,-0.133108,0.0166268
0.001,0.05999999999999999,0.05999999999999999,-0.139988,-0.00381313
0.001,0.06499999999999999,0.05999999999999999,-0.144893,-0.0277405
0.001,0.06999999999999999,0.05999999999999999,-0.146396,-0.0555979
0.001,0.075,0.05999999999999999,-0.142214,-0.0866134
0.001,0.08,0.05999999999999999,-0.129425,-0.117454
0.001,0.085,0.05999999999999999,-0.105377,-0.140668
0.001,0.09000000000000001,0.05999999999999999,-0.0700046,-0.144095
0.001,0.09500000000000001,0.05999999999999999,-0.0308623,-0.114092
0.001,0.10000000000000002,0.05999999999999999,-0.00591975,-0.0460819
0.001,0.005,0.06499999999999999,-0.00361971,0.0410643
0.001,0.01,0.06499999999999999,-0.0165642,0.0915549
0.001,0.015,0.06499999999999999,-0.0366954,0.115101
0.001,0.02,0.06499999999999999,-0.0573188,0.120256
0.001,0.025,0.06499999999999999,-0.0757331,0.114809
0.001,0.030000000000000002,0.06499999999999999,-0.0916128,0.103958
0.001,0.035,0.06499999999999999,-0.105235,0.0905656
0.001,0.04,0.06499999999999999,-0.117066,0.0759217
0.001,0.045,0.06499999999999999,-0.127626,0.0603704
0.001,0.049999999999999996,0.06499999999999999,-0.137393,0.0436552
0.001,0.05499999999999999,0.06499999999999999,-0.146708,0.0250464
0.001,0.05999999999999999,0.06499999999999999,-0.155613,0.00337935
0.001,0.06499999999999999,0.06499999999999999,-0.163595,-0.0228369
0.001,0.06999999999999999,0.06499999999999999,-0.169203,-0.0550075
0.001,0.075,0.06499999999999999,-0.169651,-0.0934165
0.001,0.08,0.06499999999999999,-0.160716,-0.135263
